##ana of NCBI 16S Microbial Blast Database
##use NCBI Taxonomy Database as a reference
##gi number 2 taxid
##auther: Ke Zhang
##data: 20180725
#gi	taxid
645322521	29380
636558919	33961
631251742	28116
631252610	198312
636560505	562969
631251457	1286362
645321726	694055
800924410	121277
631251176	67296
636560555	570945
343202750	299462
636558666	42565
631251707	1448389
343203300	349094
566084838	517425
558508647	274539
219857548	95641
559795337	726
343206303	156979
645321403	1150600
343202683	83526
636559145	252967
219878468	245187
444304221	595537
631251089	47762
645320779	911112
636558782	39956
631252387	41170
645320320	28095
636559987	555
636559161	157339
310974974	71383
645320511	106147
343199027	485914
219846482	59617
485099108	1208921
343202918	144185
470466585	281090
631252169	1160719
602266999	1097
631251446	404386
636560591	1395571
645320463	1337886
631252943	80842
310975225	84112
636558903	324855
636559240	293086
672239004	1034346
343200379	66897
219857282	76861
265678813	270496
636560789	641660
310975206	1719
507148146	1236608
566085256	943940
219846198	926
602270569	42256
566085428	1076620
526641953	1318633
343201321	137267
343200150	1648
343202943	1682
265678707	230089
343198637	292807
645322463	446465
645319874	525368
631252970	29397
343205665	408066
343200401	67325
507148035	359408
219856898	88376
636559688	367299
645322226	28085
219846748	1245473
645322582	29401
343198810	114700
444303848	100716
343201230	2209
631251509	141679
566085443	1007511
343201282	301301
636560328	521720
631252007	132132
219846539	40575
645322672	552
645320481	470
636559773	209246
631251337	442
265678841	29345
631251828	1494
343201516	267364
631252490	2111
343200869	415222
566085218	874422
219857360	91353
343205965	496053
265678576	80852
343202528	733
559795168	38027
636559430	13689
631253073	493376
645322368	35757
265678829	80872
310975233	132249
343200340	410
636559971	434086
699005404	1303090
219857148	159723
559795290	2082
636559813	399969
559795094	941463
559795205	1210046
265678757	204525
631251737	28111
444439393	173480
219857615	178001
219857366	85085
559795391	39152
343200178	28116
444304238	1718
343201010	67828
699005412	1334022
672239086	1325435
265678814	272918
566084977	986746
219857223	29545
631252596	34015
219846298	813
343201581	284040
343201532	272161
636559951	40041
636559637	720605
645321316	60890
343202447	28907
343206323	110163
631251146	47760
636559834	195913
631252129	158
631251724	926360
343200368	282078
636560427	552063
566084844	556890
631251597	546872
645322169	1613
444304178	28264
219846946	69223
343201573	39478
310974918	46188
645320986	28095
659365315	365617
631252399	32013
672238947	1484693
636558764	29304
645321467	1260918
265679054	263
265679009	53247
631252735	160454
631253058	477680
631251421	387631
343200375	1892
343200446	285453
645319620	29388
636559290	321763
343205872	452979
645321201	78398
645322481	40324
343200609	365590
219846635	1659
631252430	518
343203314	349096
636559374	67273
219857338	81409
631250784	1122947
566085517	1141846
645320732	1032623
219846166	2134
228719132	1217908
219846227	266951
343201135	644282
631252006	1502
636559638	341202
343205973	503361
631252586	669
631251739	290053
636560714	981326
636559149	48408
566085523	1164594
559795371	346
645322375	38302
636559343	285454
343206109	929704
444304216	979556
636559259	346376
444303884	568816
219846808	693977
219857404	92245
343205645	402734
343200479	270689
507148173	907
343200506	285570
636560586	640205
310975067	54067
636560780	637679
695103135	1353
636560718	1307449
645321697	183556
343202573	398527
265678320	135719
343206001	1207063
645321424	55209
645321999	51049
444303866	633145
645321680	1437612
566085036	673548
219878230	94624
631253139	33012
636560414	549687
631252200	265959
343198913	413403
219857204	259390
507148020	768492
219857413	96473
645321381	59374
219857286	1286820
636559334	35620
631252469	29571
219857614	204072
219857252	73098
631252203	173362
343201617	294936
254971326	416348
645320898	512649
444304056	781
672238997	1005665
343200425	67368
219846164	225906
343202818	321267
636559479	33885
631251634	573737
645322516	58137
343201493	57028
645322647	53449
645320098	673379
645321067	1007511
219846728	53414
343204270	369829
631251977	1437608
343202942	150831
219846931	39122
636558603	1796
659364939	84023
343204744	377616
631251351	335630
636559301	78355
219846844	67573
545589137	569
695131927	247333
219846260	523
636559546	1280
265678832	78257
343199127	28896
559795218	131112
343201746	485913
631252488	2100
219857142	667121
343200271	35701
343202711	291403
672239076	1317125
343203090	200
645321032	996801
444304159	481448
636559976	436510
343201528	271881
310974928	39791
631251738	817
219857156	172041
559795120	1150674
343201769	245
219846449	53946
672239114	1392640
444303887	32046
343202802	28110
219846486	287
631252255	553466
444303863	311402
566085096	745820
645322487	46256
631250997	634497
645321115	435
645319630	131112
645320631	858423
343202553	254955
444303955	65553
631251773	1443665
310975046	58116
566085024	662880
672238924	392714
343204323	370736
645320521	1287736
631251078	1944
636560557	571115
343201429	196024
636560658	589385
636560191	482827
265678926	29575
645322390	628
219857182	220990
507148129	1382
631252351	887700
343203338	197614
631252188	1050105
645322184	28099
265678540	194196
631250898	43992
631252347	1234671
636560323	68274
806984270	1629334
672238880	1323230
343198500	159731
636559341	42881
343200562	295065
265678853	34095
631250760	1414643
343203088	204
444304105	2054
219846851	69279
343198634	47312
645320488	573
219846514	29322
343200268	1358
631252374	83982
645322302	29364
254971337	29288
756808612	944479
343200301	249058
631251965	39483
645319891	653930
343201091	901
219856838	64974
343204352	370975
566085294	860221
310975171	38289
636559494	34003
661903057	587909
343201015	65741
485099119	1193806
343206339	82380
566085145	1137990
566085037	1930748
343203087	32023
444439712	182710
645321435	217203
645320518	1277351
645319875	1265311
219846872	76259
806984338	86170
631253122	76861
636560854	1246458
343202658	293066
636559047	123841
645321600	32024
343200299	243838
645320157	76726
699005380	1218508
645321868	164
343205912	1308866
559795279	94140
219857478	114885
645321785	39496
566084975	980631
636560664	588898
343201323	52133
343202803	264
219878363	173362
636560693	552
219878418	203540
631252285	376415
645319542	117606
343201080	100716
485099077	103731
265679033	134601
631252458	81032
219846418	46165
343198822	371674
631251183	66373
645320955	957042
631252522	33050
343201456	231435
631251948	1184609
645321018	979627
631253001	255045
219856854	272241
631251686	1218083
265678457	110505
566085589	1202712
444304044	983544
343202598	246786
444303915	1177712
343198498	781
219873436	66372
645320598	1121102
507148068	1493
631252421	96344
566085263	913761
265678635	153971
645321119	178901
485099117	1510
219846081	209639
636558638	1307942
631250834	40324
219846130	226010
631251489	96241
695131929	398035
672238881	1348429
566084895	666685
631252767	319238
631251299	1961
444304240	264
636558632	76124
343200135	89061
265678762	314231
343200716	369942
253680756	1123365
636559123	224312
444304253	555778
219857129	125627
444303849	264201
219857221	62629
645319929	659018
444304120	186189
343198541	235931
343203128	351215
636560331	522487
343206370	39962
444439634	272622
645321490	676
636560028	182779
444439630	28223
631251700	742818
645320860	797114
219878428	208479
219846720	180164
566085466	1114924
343202663	281714
636560599	578221
645320886	426756
645322127	649
631252946	415421
343202666	282684
631251227	68222
219846163	233101
343206226	1850
636560849	559629
343205790	448181
507148010	322710
507148081	172049
343201196	95300
636559468	33022
566085224	881009
631252817	417368
631250911	251229
219857176	211589
219846874	81943
343200490	68191
507148143	999
343202695	289483
566085478	1123757
219857440	2162
343202468	225196
631250781	1123291
636559426	1044
645320603	38313
636559660	354630
636560067	1177929
636558612	209878
219857461	114975
631252887	220684
219846882	33058
310974908	29396
219878148	76595
343203040	345632
343198888	45
636560853	568898
631251985	768533
343198709	329937
219857138	136160
310975159	1829
343206325	59917
219846297	64642
343199088	528191
343198902	396322
343205732	146537
343202908	1473
219846642	43664
343206252	40269
636559484	29405
636559783	96468
343201241	74318
444439557	310575
636560733	487698
645321695	263909
645320340	759851
631252539	1219056
343202979	328839
343198878	394090
636559703	1140002
636558482	103892
636559842	53946
559795135	334122
636559399	66887
343205605	393278
444303803	158080
444439675	312309
219857391	55602
343204145	367827
645321444	1219383
631253061	485448
636558989	423605
631252417	550
343205702	411959
444439632	264202
636559749	1260987
310974976	86179
636559178	758847
507148124	94694
645321337	1109739
343201575	249582
659365291	160386
219856900	984307
636560193	485907
636559071	58135
343200587	308117
343198617	284578
219846730	46609
219846309	29344
343202610	269144
219878270	126157
343205921	374513
636560018	1928
645320484	550
219857206	279810
636559606	1306181
265678645	161361
558508588	640948
631251002	647171
631250818	1226285
645319560	1350429
343205624	53336
636558523	133539
636560656	587872
645321471	1214077
566084852	548918
631252836	392409
645319886	651866
636559507	46165
343200648	346912
343200367	113557
636560317	519061
631251695	762984
219857394	92404
343201116	40571
631252533	1449
636560250	501011
566085415	1111041
343205903	459528
219878488	263475
343200610	614070
631252177	676200
265678441	106578
636558427	83565
310975236	150248
645321416	1166073
343200899	1120994
636559151	666510
645320404	35835
444304218	94132
636559618	332175
444304131	306263
343202770	305517
631252476	436
343201115	40567
343200790	392828
645322157	1426
219878479	68245
645319642	702115
265678357	261654
566085388	1046555
219857137	132919
631252807	323273
265678945	553611
566084857	555500
631253101	683041
343200881	418853
343205954	490571
631251588	519424
219878350	171401
636560276	363754
219846845	156977
645322255	663
444439722	136094
343201166	43767
699005383	1218507
343201740	360056
645319631	1302235
444303892	1126
645319575	1225176
343198656	317575
566084904	641783
444303931	85701
636559105	219290
645322438	756272
636560456	556288
631251420	381431
645320033	455432
631252513	143224
343201103	47770
672238966	755310
444304269	757424
659365130	1597
636559655	294
444304053	1197325
310975017	104102
343198738	339861
645321256	1072463
645320308	1238184
343201662	320662
228717104	314276
672239059	1267766
645320018	134984
343201008	34061
343198665	305719
636558636	28049
636559061	152707
636558766	67293
645322382	29284
343200325	265960
343202659	758847
343205808	433645
219878429	208480
602269315	1565
343201439	1767
645320017	358707
645321805	39765
659364958	1416914
566085385	1045776
645322421	38304
636559587	53362
343202700	291182
228716944	536231
645320022	328049
444439514	379731
219846538	350
645319989	502790
631251952	214856
636560486	561175
343202481	1911
645320141	681644
219846818	760568
631251527	1401
219846371	35795
485099048	387341
343201058	2124
444304127	267608
341588638	650
645320617	795645
636560102	528178
566085352	1031273
566085599	1224513
444304133	436114
343201783	55601
636559759	391287
343201013	150723
631252691	76747
645320356	2377
343206358	193
343201682	333368
645320067	670288
566084942	759839
343200480	66375
310975040	1282
526641923	471472
636558685	1352
219846639	632516
343201144	37328
636559782	132249
645321742	376620
470466884	272633
699005330	445327
219857425	95486
343198859	388459
636558467	985079
566085361	1028743
219878404	29539
631250870	86180
228715504	94132
566085288	933944
228718692	184917
558508570	592307
631251236	2064
631252794	1174504
645321505	1221500
343202540	1122938
343201489	254786
545589081	1602
444439471	378753
672238912	272134
636559477	36806
636559267	314237
631252671	169176
265678816	278132
219878326	155197
631251639	646
219846695	52695
343205920	472183
343202950	119219
343200886	426701
219878136	33012
636560474	42234
470467708	53399
636559907	66899
343198543	883107
507147999	187493
645322321	192
310974925	1614
343200712	418184
645319752	52004
343202291	412861
343201764	430457
444304258	63186
343201053	35622
343200191	926550
636558885	85682
343198799	361876
343202526	888728
265679001	46201
343201185	33036
559795396	68898
219846269	639283
566085643	1293440
636558536	797114
219878143	76633
343198780	355591
699005364	1111473
636559396	285453
636559674	1303
645320313	906888
228720024	271848
265678761	217731
265678974	29549
343201099	33074
